cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00579458,"P60008059","Bush, Jeb","KOPPEL, KIERSTIN",30,04-JAN-16,"MIAMI","FL","33131","PER DIEM","X","","SB23","1057122","SB23.I27010","P2016",
C00579458,"P60008059","Bush, Jeb","KOPPEL, KIERSTIN",30,04-JAN-16,"MIAMI","FL","33131","PER DIEM","X","","SB23","1057122","SB23.I27011","P2016",
C00579458,"P60008059","Bush, Jeb","LAMB, NATHAN",659.53,04-JAN-16,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1057122","SB23.I27098","P2016",
C00579458,"P60008059","Bush, Jeb","LOWREY, NICOLE",3000,19-JAN-16,"MAITLAND","FL","32751","POLITICAL STRATEGY CONSULTING","","","SB23","1057122","SB23.I24796","P2016",
C00579458,"P60008059","Bush, Jeb","MACHAN, EVAN",446.55,05-JAN-16,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1057122","SB23.I26636","P2016",
C00579458,"P60008059","Bush, Jeb","MACHAN, EVAN",30,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26641","P2016",
C00579458,"P60008059","Bush, Jeb","MACHAN, EVAN",30,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26642","P2016",
C00579458,"P60008059","Bush, Jeb","MACHAN, EVAN",1126.65,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24699","P2016",
C00579458,"P60008059","Bush, Jeb","MACHAN, EVAN",1126.65,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24974","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27239","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27240","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27241","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27242","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27243","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26652","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26653","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26654","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26655","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26656","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26657","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26658","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26659","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26660","P2016",
C00579458,"P60008059","Bush, Jeb","CHERSI, ROBERT",472.94,08-JAN-16,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1057122","SB23.I25751","P2016",
C00579458,"P60008059","Bush, Jeb","YELLOW CAB TAXI",19,05-JAN-16,"MIAMI","FL","33142","TRAVEL","X","","SB23","1057122","SB23.I26894","P2016",
C00579458,"P60008059","Bush, Jeb","YELLOW CAB TAXI",27.5,05-JAN-16,"MIAMI","FL","33142","TRAVEL","X","","SB23","1057122","SB23.I26896","P2016",
C00579458,"P60008059","Bush, Jeb","UNGER, KAREN",2423.79,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24716","P2016",
C00579458,"P60008059","Bush, Jeb","UNGER, KAREN",2423.79,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24994","P2016",
C00579458,"P60008059","Bush, Jeb","VALVERDE, DAIN",3666.5,04-JAN-16,"MIAMI","FL","33140","COMMUNICATIONS CONSULTING","","","SB23","1057122","SB23.I24465","P2016",
C00579458,"P60008059","Bush, Jeb","VALVERDE, DAIN",3666.5,15-JAN-16,"MIAMI","FL","33140","COMMUNICATIONS CONSULTING","","","SB23","1057122","SB23.I24776","P2016",
C00579458,"P60008059","Bush, Jeb","BILTMORE HOTEL",5.18,29-JAN-16,"CORAL GABLES","FL","33134","FOOD AND BEVERAGE","X","","SB23","1057122","SB23.I26531","P2016",
C00579458,"P60008059","Bush, Jeb","SUPER YELLOW CAB",33.66,01-JAN-16,"WEST PALM BEACH","FL","33405","TRAVEL","X","","SB23","1057122","SB23.I27036","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",1771.64,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24749","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27270","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27271","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27272","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27273","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27274","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27275","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27276","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",1771.64,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I25029","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27437","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27438","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27439","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27440","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27441","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27442","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27443","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27444","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27445","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27446","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27447","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27448","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27449","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27450","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27451","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27452","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27453","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27454","P2016",
C00579458,"P60008059","Bush, Jeb","OTOW GOLF CLUB INC",1134,01-JAN-16,"OCALA","FL","34481","FACILITY RENTAL","","","SB23","1057122","SB23.I24443","P2016",
C00579458,"P60008059","Bush, Jeb","REINALDO PEREZ TRUST",7000,01-JAN-16,"CORAL GABLES","FL","33143","RENT","","","SB23","1057122","SB23.I24431","P2016",
C00579458,"P60008059","Bush, Jeb","REINALDO PEREZ TRUST",734.06,05-JAN-16,"CORAL GABLES","FL","33143","UTILITIES","","","SB23","1057122","SB23.I24501","P2016",
C00579458,"P60008059","Bush, Jeb","SOUTHERNMOST STRATEGIES LLC",4125,04-JAN-16,"MIAMI","FL","33183","POLITICAL STRATEGY CONSULTING","","","SB23","1057122","SB23.I24474","P2016",
C00579458,"P60008059","Bush, Jeb","DJ ELVIS & ENTERTAINMENT SERVICES CORP.",350,14-JAN-16,"MIAMI","FL","33265","EQUIPMENT RENTAL","","","SB23","1057122","SB23.I24641","P2016",
C00579458,"P60008059","Bush, Jeb","EDGEWATER CORPORATION OF FLORIDA LLC",5935.43,01-JAN-16,"TALLAHASSEE","FL","32317","RENT","","","SB23","1057122","SB23.I24421","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",1834.46,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24764","P2016",
C00579458,"P60008059","Bush, Jeb","MARTINEZ, WILLIAM",30,19-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27464","P2016",
C00579458,"P60008059","Bush, Jeb","DEX IMAGING",329.06,08-JAN-16,"TAMPA","FL","33609","PRINTING","X","","SB23","1057122","SB23.I25079","P2016",
C00579458,"P60008059","Bush, Jeb","DEX IMAGING",845.48,08-JAN-16,"TAMPA","FL","33609","PRINTING","X","","SB23","1057122","SB23.I25141","P2016",
C00579458,"P60008059","Bush, Jeb","DEX IMAGING",51.08,08-JAN-16,"TAMPA","FL","33609","PRINTING","X","","SB23","1057122","SB23.I25214","P2016",
C00579458,"P60008059","Bush, Jeb","DEX IMAGING",320.43,08-JAN-16,"TAMPA","FL","33609","PRINTING","X","","SB23","1057122","SB23.I25216","P2016",
C00579458,"P60008059","Bush, Jeb","BILTMORE HOTEL",132,08-JAN-16,"CORAL GABLES","FL","33134","LODGING","X","","SB23","1057122","SB23.I27280","P2016",
C00579458,"P60008059","Bush, Jeb","REPUBLIC PARKING (TALLAHASSEE AIRPORT)",33,08-JAN-16,"TALLAHASSEE","FL","32310","TRAVEL","X","","SB23","1057122","SB23.I27282","P2016",
C00579458,"P60008059","Bush, Jeb","REPUBLIC PARKING (TALLAHASSEE AIRPORT)",13,08-JAN-16,"TALLAHASSEE","FL","32310","TRAVEL","X","","SB23","1057122","SB23.I27286","P2016",
C00579458,"P60008059","Bush, Jeb","SUPER YELLOW CAB",27,27-JAN-16,"WEST PALM BEACH","FL","33405","TRAVEL","X","","SB23","1057122","SB23.I27287","P2016",
C00579458,"P60008059","Bush, Jeb","SUPER YELLOW CAB",25,27-JAN-16,"WEST PALM BEACH","FL","33405","TRAVEL","X","","SB23","1057122","SB23.I27288","P2016",
C00579458,"P60008059","Bush, Jeb","BRADY, CATHERINE",55,01-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25974","P2016",
C00579458,"P60008059","Bush, Jeb","BRADY, CATHERINE",55,01-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25975","P2016",
C00579458,"P60008059","Bush, Jeb","QUINN, ZACH",1372.76,14-SEP-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I8125","P2016",
C00579458,"P60008059","Bush, Jeb","ROBINSON, ABIGAIL",3130.47,30-SEP-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I8176","P2016",
C00579458,"P60008059","Bush, Jeb","DEX IMAGING",294.25,07-AUG-15,"TAMPA","FL","33609","PRINTING","X","","SB23","1047239","SB23.I5037","P2016",
C00579458,"P60008059","Bush, Jeb","HUGH'S CATERING",3500,07-AUG-15,"OAKLAND","FL","33334","CATERING","X","","SB23","1047239","SB23.I5044","P2016",
C00579458,"P60008059","Bush, Jeb","ROBINSON, ABIGAIL",55,28-JUL-15,"MIAMI","FL","33144","PER DIEM","X","","SB23","1047239","SB23.I4805","P2016",
C00579458,"P60008059","Bush, Jeb","PONNURU, APRIL",7500,03-AUG-15,"MIAMI","FL","33144","POLICY CONSULTING","","","SB23","1047239","SB23.I3801","P2016",
C00579458,"P60008059","Bush, Jeb","PONNURU, APRIL",7500,31-AUG-15,"MIAMI","FL","33144","COMMUNICATIONS CONSULTING","","","SB23","1047239","SB23.I4311","P2016",
C00579458,"P60008059","Bush, Jeb","SUPER YELLOW CAB",25,31-AUG-15,"WEST PALM BEACH","FL","33405","TAXI FARE","X","","SB23","1047239","SB23.I5672","P2016",
C00579458,"P60008059","Bush, Jeb","VICEROY MIAMI",200,31-AUG-15,"MIAMI","FL","33131","LODGING","X","","SB23","1047239","SB23.I5675","P2016",
C00579458,"P60008059","Bush, Jeb","VICEROY MIAMI",200,31-AUG-15,"MIAMI","FL","33131","LODGING","X","","SB23","1047239","SB23.I5676","P2016",
C00579458,"P60008059","Bush, Jeb","YELLOW CAB TAXI",25,31-AUG-15,"MIAMI","FL","33142","TAXI FARE","X","","SB23","1047239","SB23.I5677","P2016",
C00579458,"P60008059","Bush, Jeb","PULLIZA DEL TORO, ALLEN",1854.19,15-JUL-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3441","P2016",
C00579458,"P60008059","Bush, Jeb","PULLIZA DEL TORO, ALLEN",1854.19,31-JUL-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3689","P2016",
C00579458,"P60008059","Bush, Jeb","PULLIZA DEL TORO, ALLEN",1854.19,14-AUG-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3970","P2016",
C00579458,"P60008059","Bush, Jeb","PULLIZA DEL TORO, ALLEN",1854.19,31-AUG-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I4256","P2016",
C00579458,"P60008059","Bush, Jeb","PULLIZA DEL TORO, ALLEN",1854.19,14-SEP-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I7989","P2016",
C00579458,"P60008059","Bush, Jeb","PULLIZA DEL TORO, ALLEN",1854.19,30-SEP-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I8178","P2016",
C00579458,"P60008059","Bush, Jeb","PURPURA, SALVATORE",5209.13,15-JUL-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3487","P2016",
C00579458,"P60008059","Bush, Jeb","PURPURA, SALVATORE",5209.13,31-JUL-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3737","P2016",
C00579458,"P60008059","Bush, Jeb","PURPURA, SALVATORE",5209.13,14-AUG-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I4019","P2016",
C00579458,"P60008059","Bush, Jeb","PURPURA, SALVATORE",4163.92,31-AUG-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I4312","P2016",
C00579458,"P60008059","Bush, Jeb","PURPURA, SALVATORE",4042.84,14-SEP-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I8105","P2016",
C00579458,"P60008059","Bush, Jeb","PURPURA, SALVATORE",4042.84,30-SEP-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I8294","P2016",
C00579458,"P60008059","Bush, Jeb","PURVIS, SHELLIE",3043.45,15-JUL-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3488","P2016",
C00579458,"P60008059","Bush, Jeb","PURVIS, SHELLIE",35,23-JUL-15,"MIAMI","FL","33144","PER DIEM","X","","SB23","1047239","SB23.I7720","P2016",
C00579458,"P60008059","Bush, Jeb","DEX IMAGING",352.8,01-APR-16,"TAMPA","FL","33609","PRINTING","X","","SB23","1084056","SB23.4262.1","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27245","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27246","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27247","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27248","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27249","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27250","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27251","P2016",
C00579458,"P60008059","Bush, Jeb","MANDERSTAM, RUPERT",30,11-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I27252","P2016",
C00579458,"P60008059","Bush, Jeb","ZURDOSKY, KAITLIN",25,01-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26890","P2016",
C00579458,"P60008059","Bush, Jeb","ZURDOSKY, KAITLIN",25,01-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26891","P2016",
C00579458,"P60008059","Bush, Jeb","CHERSI, ROBERT",1162.54,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24745","P2016",
C00579458,"P60008059","Bush, Jeb","CHERSI, ROBERT",1162.54,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I25025","P2016",
C00579458,"P60008059","Bush, Jeb","COBAUGH, CHRISTINA",1533.75,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24676","P2016",
C00579458,"P60008059","Bush, Jeb","COBAUGH, CHRISTINA",96.6,21-JAN-16,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1057122","SB23.I26339","P2016",
C00579458,"P60008059","Bush, Jeb","COBAUGH, CHRISTINA",1188.75,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24952","P2016",
C00579458,"P60008059","Bush, Jeb","COOKSEY, PAUL",1715.01,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24742","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25852","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25853","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25854","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25855","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25856","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25857","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25858","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25860","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",25,12-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I25861","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",1161.4,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24666","P2016",
C00579458,"P60008059","Bush, Jeb","MORROW, CAMILLE",1161.4,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24942","P2016",
C00579458,"P60008059","Bush, Jeb","MULKEEN, THOMAS",1710.89,15-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I24758","P2016",
C00579458,"P60008059","Bush, Jeb","MULKEEN, THOMAS",1710.89,31-JAN-16,"MIAMI","FL","33144","PAYROLL","","","SB23","1057122","SB23.I25039","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26643","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26644","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26645","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26646","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26647","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26648","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26649","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26650","P2016",
C00579458,"P60008059","Bush, Jeb","MULLINS, HUNTER",25,05-JAN-16,"MIAMI","FL","33144","PER DIEM","X","","SB23","1057122","SB23.I26651","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",1106.91,31-JUL-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I3740","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",218.5,05-AUG-15,"MIAMI","FL","33144","GAS","X","","SB23","1047239","SB23.I7247","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",35,05-AUG-15,"MIAMI","FL","33144","PER DIEM","X","","SB23","1047239","SB23.I7248","P2016",
C00579458,"P60008059","Bush, Jeb","OFFICE DEPOT",5.82,05-AUG-15,"BOCA RATON","FL","33496","PRINTING","X","","SB23","1047239","SB23.I7253","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",1106.91,14-AUG-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I4022","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",1106.91,31-AUG-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1047239","SB23.I4315","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",595.13,04-SEP-15,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1047239","SB23.I8646","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",55,04-SEP-15,"MIAMI","FL","33144","PER DIEM","X","","SB23","1047239","SB23.I8647","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",55,04-SEP-15,"MIAMI","FL","33144","PER DIEM","X","","SB23","1047239","SB23.I8648","P2016",
C00579458,"P60008059","Bush, Jeb","RADON, KYLE",55,04-SEP-15,"MIAMI","FL","33144","PER DIEM","X","","SB23","1047239","SB23.I8649","P2016",
C00579458,"P60008059","Bush, Jeb","LEXIS NEXIS",750,30-JUL-15,"BOCA RATON","FL","33487","DATABASE SERVICE","X","","SB23","1047239","SB23.I4941","P2016",
C00579458,"P60008059","Bush, Jeb","YUMA SOLUTIONS",6710.1,30-JUN-15,"TAMPA","FL","33606","COMPUTER EQUIPMENT","X","","SB23","1047229","SB23.2010","P2016",
C00579458,"P60008059","Bush, Jeb","YUMA SOLUTIONS",13085.7,30-JUN-15,"TAMPA","FL","33606","PHONE EQUIPMENT","X","","SB23","1047229","SB23.2011","P2016",
